ctxB_1	0	0	.	.	.
ctxB_3	0	0	.	.	.
ctxB_4	0	0	.	.	.
ctxB_5	0	0	.	.	.
ctxB_5.2	0	0	.	.	.
ctxB_7	0	0	.	.	.
ctxA	0	0	.	.	.
tcpA_ElTor	0	0	.	.	.
tcpA_classical	0	0	.	.	.
tcpA_variant	0	0	.	.	.
tcpA_variant2	0	0	.	.	.
rstR_1classical	0	0	.	.	.
rstR_2ElTor	0	0	.	.	.
rstR_3Calcutta	0	0	.	.	.
rstR_4Environmental	0	0	.	.	.
